match_file,team,player,period,minute,x,y,end_x,end_y,length,angle,dist_to_goal_start,dist_to_goal_end,byline_proximity,lateral_shift,is_cross,is_through_ball,is_cutback,body_part,phase,origin_channel,entry_channel,outcome,shot_xg,pred_psv
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Go Ahead Eagles,V. Edvardsen,1,24.7,91.5,12.8,87.3,41.5,20.0,1.79,38.15874735889532,15.282015573869831,12.700000000000003,28.7,0,0,0,other,regular,wide,central,0,0.0,0.03887967420195122
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Go Ahead Eagles,R. Margaret,1,25.85,84.2,17.0,92.5,28.0,11.5,0.71,36.58742953529258,23.243278598338918,7.5,11.0,0,0,0,other,regular,wide,halfspace,1,0.0,0.02460858965837306
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Go Ahead Eagles,D. James,1,28.233333333333334,91.6,93.6,87.6,43.3,34.5,4.59,44.40180176524371,14.094325099131217,12.400000000000006,50.3,1,0,0,left_foot,regular,wide,central,0,0.0,0.02292647056709885
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Go Ahead Eagles,V. Edvardsen,1,28.416666666666668,73.6,29.5,84.3,32.7,11.4,0.19,33.424691472024094,23.361934851377356,15.700000000000003,3.200000000000003,0,0,0,other,regular,halfspace,halfspace,1,0.0,0.02805730887577122
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Fortuna Sittard,J. Dahlhaus,1,30.416666666666668,84.0,92.6,91.0,54.2,27.1,4.99,45.505604050490305,9.93176721434811,9.0,38.39999999999999,1,0,0,left_foot,regular,wide,central,1,0.21265378594398499,0.02854815527446754
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Go Ahead Eagles,R. Margaret,1,32.03333333333333,86.6,7.6,97.3,65.8,41.1,1.29,44.46706646496933,16.02903615318151,2.700000000000003,58.199999999999996,1,0,0,right_foot,regular,wide,halfspace,1,0.0,0.017032663786220245
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Go Ahead Eagles,M. Suray,1,32.75,85.7,83.9,96.2,40.3,31.6,5.07,36.79266231193389,10.417773274553447,3.799999999999997,43.60000000000001,1,0,0,right_foot,regular,wide,central,1,0.13627992570400238,0.024290788334749125
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Fortuna Sittard,D. Limnios,1,34.06666666666667,82.4,22.4,89.8,67.2,31.4,1.32,32.73408010010362,19.99699977496625,10.200000000000003,44.800000000000004,1,0,0,right_foot,regular,halfspace,halfspace,1,0.03333333507180214,0.030492542867056868
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Go Ahead Eagles,R. Margaret,1,39.45,86.9,19.2,95.2,51.0,23.3,1.19,33.47013594235912,4.903060268852502,4.799999999999997,31.8,1,0,0,right_foot,regular,wide,central,0,0.0,0.04872092069015971
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Fortuna Sittard,Ivo Pinto,1,39.93333333333333,87.3,11.0,93.1,47.5,25.6,1.33,41.01572869034512,7.338937252763515,6.900000000000006,36.5,1,0,0,right_foot,regular,wide,central,0,0.10483871400356293,0.05748837629971399
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Fortuna Sittard,J. Dahlhaus,1,41.21666666666667,86.8,89.1,89.7,49.3,27.2,4.82,41.26802636424475,10.323759005323591,10.299999999999997,39.8,1,0,0,left_foot,regular,wide,central,0,0.0,0.026089238251953386
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Fortuna Sittard,Ivo Pinto,1,41.3,79.7,17.3,87.1,44.3,19.9,1.17,38.48869964028403,14.103191128251796,12.900000000000006,26.999999999999996,1,0,0,right_foot,regular,wide,central,0,0.0,0.021922280598847693
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Fortuna Sittard,R. Fosso,1,41.53333333333333,38.2,13.7,100.0,21.6,66.3,0.08,71.67237961725563,28.4,0.0,7.900000000000002,0,0,0,other,regular,wide,halfspace,1,0.0,0.01072361504979445
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Fortuna Sittard,J. Dahlhaus,1,42.6,85.7,81.2,100.0,37.3,34.0,5.21,34.320984834354626,12.700000000000003,0.0,43.900000000000006,1,0,0,left_foot,regular,wide,halfspace,0,0.0,0.0006569104124868679
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Fortuna Sittard,J. Dahlhaus,2,46.03333333333333,90.0,85.6,89.0,54.3,21.3,4.66,36.9778311965426,11.81058846967415,11.0,31.299999999999997,1,0,0,left_foot,regular,wide,central,0,0.11990950256586075,0.023556982745990187
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Fortuna Sittard,P. Brittijn,2,46.81666666666667,83.7,89.7,90.6,32.7,39.4,4.9,42.915964395548656,19.688829320200835,9.400000000000006,57.0,1,0,0,right_foot,regular,wide,halfspace,0,0.0,0.02329878941767927
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Fortuna Sittard,Ivo Pinto,2,47.45,85.2,2.9,85.9,21.5,12.7,1.51,49.37053777304841,31.79716968536665,14.099999999999994,18.6,0,0,0,other,regular,wide,halfspace,1,0.0,0.021260179825318117
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Go Ahead Eagles,M. Suray,2,51.53333333333333,85.4,80.9,87.6,49.6,21.4,4.82,34.1755760741498,12.406449935416664,12.400000000000006,31.300000000000004,1,0,0,left_foot,regular,wide,central,0,0.0,0.028542218380605125
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Go Ahead Eagles,O. Pettersson,2,56.9,82.3,9.7,89.7,54.0,31.1,1.32,44.01567902463848,11.049434374663706,10.299999999999997,44.3,1,0,0,right_foot,regular,wide,central,0,0.0,0.024121689877181253
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Fortuna Sittard,Ivo Pinto,2,57.1,78.7,10.1,100.0,61.1,42.0,0.97,45.229415207362564,11.100000000000001,0.0,51.0,1,0,0,right_foot,regular,wide,halfspace,0,0.0,0.0013664841793220872
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Fortuna Sittard,D. Limnios,2,58.2,76.5,6.2,90.2,48.8,32.3,1.11,49.70603585078979,9.873196037757983,9.799999999999997,42.599999999999994,1,0,0,right_foot,regular,wide,central,0,0.0,0.03145787347708546
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Fortuna Sittard,Ivo Pinto,2,58.916666666666664,79.3,17.6,90.3,50.0,24.9,1.09,38.44801685392889,9.700000000000003,9.700000000000003,32.4,1,0,0,right_foot,regular,wide,central,1,0.04280821979045868,0.0336922998515244
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Fortuna Sittard,D. Limnios,2,60.21666666666667,98.0,18.6,97.7,22.1,2.4,1.7,31.46362979695763,27.994642344563,2.299999999999997,3.5,1,0,0,right_foot,regular,wide,halfspace,0,0.13627992570400238,0.01851571786505273
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Fortuna Sittard,K. Peterson,2,60.25,98.6,80.3,98.2,76.1,2.9,4.57,30.332325990599532,26.161995336747534,1.7999999999999972,4.200000000000003,1,0,0,left_foot,regular,wide,halfspace,0,0.13627992570400238,0.014730492248158514
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Fortuna Sittard,J. Dahlhaus,2,61.35,88.6,85.6,88.8,42.8,29.1,4.72,37.3807437058173,13.314653581674595,11.200000000000003,42.8,0,0,0,other,regular,wide,central,0,0.0,0.032371451045822515
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Fortuna Sittard,Ivo Pinto,2,61.46666666666667,66.4,35.2,90.4,60.6,30.6,0.6,36.71511950137163,14.301048912579802,9.599999999999994,25.4,0,0,0,other,regular,halfspace,halfspace,0,0.0,0.025303793930024333
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Fortuna Sittard,K. Peterson,2,62.0,85.3,84.2,95.4,50.3,25.4,5.14,37.22539455801645,4.609772228646438,4.599999999999994,33.900000000000006,1,0,0,right_foot,regular,wide,central,0,0.0,0.03225979433694377
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Fortuna Sittard,Ivo Pinto,2,62.18333333333333,94.0,14.3,89.6,27.9,10.3,2.03,36.20069060114738,24.42478249647272,10.400000000000006,13.599999999999998,0,0,0,other,regular,wide,halfspace,1,0.0,0.0254841047116135
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Fortuna Sittard,J. Dahlhaus,2,62.71666666666667,89.9,95.3,87.8,51.0,30.2,4.64,46.41228285701965,12.240914998479488,12.200000000000003,44.3,1,0,0,left_foot,regular,wide,central,0,0.0,0.025021432325145327
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Fortuna Sittard,J. Hubner,2,62.833333333333336,81.2,31.5,85.7,22.1,7.9,5.35,26.375936002348805,31.35123602029113,14.299999999999997,9.399999999999999,0,0,0,other,regular,halfspace,halfspace,1,0.0,0.033913066019840135
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Fortuna Sittard,D. Limnios,2,63.083333333333336,89.6,11.1,89.4,46.6,24.1,1.58,40.26623896020089,11.131936040060591,10.599999999999994,35.5,1,0,0,right_foot,regular,wide,central,1,0.04280821979045868,0.022542594728912423
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Fortuna Sittard,J. Dahlhaus,2,63.266666666666666,85.6,81.1,100.0,25.0,41.3,5.1,34.2720002334267,25.0,0.0,56.099999999999994,1,0,0,left_foot,regular,wide,halfspace,0,0.0,0.0
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Fortuna Sittard,R. Fosso,2,64.68333333333334,78.8,66.9,90.0,62.4,12.2,6.03,27.111805546661778,15.9298462013919,10.0,4.500000000000007,0,0,0,other,regular,halfspace,halfspace,0,0.0,0.049557335214112055
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Fortuna Sittard,É. Michut,2,65.21666666666667,78.9,82.9,89.5,63.7,17.2,5.42,39.084779646302216,17.260938560808334,10.5,19.200000000000003,0,0,0,other,regular,wide,halfspace,1,0.0,0.028656705704199346
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Fortuna Sittard,Ivo Pinto,2,67.56666666666666,86.1,8.0,91.4,51.0,29.8,1.38,44.24036618293298,8.657944328765339,8.599999999999994,43.0,1,0,0,right_foot,regular,wide,central,0,0.03790983557701111,0.052287409835318654
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Fortuna Sittard,R. Fosso,2,67.65,81.9,54.2,85.8,77.9,16.6,1.32,18.58090417606204,31.305750270517404,14.200000000000003,23.700000000000003,0,0,0,other,regular,central,halfspace,1,0.03790983557701111,0.04511938615930121
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Go Ahead Eagles,J. De Busser,2,69.15,3.0,46.4,87.8,54.2,89.2,0.06,97.06678113546364,12.902712893031453,12.200000000000003,7.800000000000004,0,0,0,other,regular,central,central,0,0.0,0.00804457142441933
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Fortuna Sittard,J. Dahlhaus,2,69.73333333333333,75.5,74.2,92.2,47.2,25.4,5.47,34.436753621675784,8.287339742040261,7.799999999999997,27.0,1,0,0,left_foot,regular,halfspace,central,0,0.0,0.04374579432014221
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Fortuna Sittard,K. Peterson,2,69.93333333333334,91.2,82.0,89.0,55.2,18.4,4.59,33.18794962030646,12.167168939404105,11.0,26.799999999999997,1,0,0,left_foot,regular,wide,central,0,0.0,0.02671995212299519
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Fortuna Sittard,É. Michut,2,70.41666666666667,76.4,25.0,90.0,40.9,17.9,0.65,34.37964514069335,13.520724832641186,10.0,15.899999999999999,1,0,0,right_foot,regular,halfspace,central,0,0.0,0.026974547647413447
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Fortuna Sittard,Ivo Pinto,2,70.71666666666667,86.6,4.1,94.6,42.1,27.2,1.26,47.8160015057721,9.56922149393565,5.400000000000006,38.0,1,0,0,right_foot,regular,wide,central,1,0.3655914068222046,0.037583282016691914
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Fortuna Sittard,K. Peterson,2,74.26666666666667,88.4,81.8,97.7,50.4,23.5,5.14,33.84966764977168,2.3345235059857474,2.299999999999997,31.4,1,0,0,left_foot,regular,wide,central,0,0.0,0.020134444169540404
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Go Ahead Eagles,M. Smit,2,80.31666666666666,70.2,20.3,85.3,47.0,24.1,0.85,42.07291290129553,15.002999700059988,14.700000000000003,26.7,0,1,0,other,regular,halfspace,central,0,0.0,0.010858792042041543
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Fortuna Sittard,J. Dahlhaus,2,81.03333333333333,77.5,70.2,92.0,49.0,21.0,5.53,30.237228708993822,8.06225774829855,8.0,21.200000000000003,0,0,0,other,regular,halfspace,central,0,0.0,0.050897716097406176
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Fortuna Sittard,M. Aïko,2,81.43333333333334,90.5,81.2,93.2,49.7,21.6,4.84,32.614260684553315,6.806614430096651,6.799999999999997,31.5,1,0,0,right_foot,regular,wide,central,0,0.035307515412569046,0.052941602288786964
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Fortuna Sittard,D. Limnios,2,82.7,86.2,15.9,92.2,23.7,8.2,0.7,36.78654645383282,27.432280255202993,7.799999999999997,7.799999999999999,0,0,0,other,regular,wide,halfspace,1,0.13627992570400238,0.02118452868914658
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Fortuna Sittard,M. Aïko,2,84.65,87.5,88.1,91.5,50.0,26.2,4.87,40.09812963219107,8.5,8.5,38.099999999999994,1,0,0,right_foot,regular,wide,central,1,0.19158878922462463,0.046817329308506676
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Fortuna Sittard,D. Limnios,2,96.21666666666667,70.2,4.9,90.8,39.5,32.0,0.83,54.05598949237725,13.96030085635693,9.200000000000003,34.6,1,0,0,right_foot,regular,wide,halfspace,1,0.03790983557701111,0.020460055797348522
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Fortuna Sittard,D. Limnios,2,97.66666666666667,79.1,24.1,86.9,35.4,11.2,0.75,33.280925467901284,19.61555505204989,13.099999999999994,11.299999999999997,0,0,0,other,regular,halfspace,halfspace,1,0.024022947996854782,0.032886484067171054
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Fortuna Sittard,D. Limnios,2,98.8,73.2,4.9,95.6,55.5,41.7,0.97,52.461890930464946,7.043436661176137,4.400000000000006,50.6,1,0,0,right_foot,regular,wide,central,0,0.0,0.08113061893182147
2025-08-09_Feyenoord Rotterdam - NAC Breda.json,Feyenoord Rotterdam,G. Read,1,1.55,94.9,2.9,91.6,40.7,25.9,1.7,47.37531002537081,12.531959144523256,8.400000000000006,37.800000000000004,1,0,0,right_foot,regular,wide,central,0,0.0,0.017001857556305598
2025-08-09_Feyenoord Rotterdam - NAC Breda.json,NAC Breda,K. Sowah,1,7.833333333333333,58.4,17.8,84.2,56.4,37.7,0.77,52.60608329841712,17.046993869888023,15.799999999999997,38.599999999999994,0,0,0,other,regular,wide,central,0,0.0,0.019176763190018944
2025-08-09_Feyenoord Rotterdam - NAC Breda.json,Feyenoord Rotterdam,J. Lotomba,1,12.583333333333334,75.2,77.4,100.0,35.8,39.0,5.47,36.956731457205464,14.200000000000003,0.0,41.60000000000001,1,0,0,right_foot,regular,halfspace,halfspace,0,0.0,0.0021952048555250892
2025-08-09_Feyenoord Rotterdam - NAC Breda.json,NAC Breda,B. Kemper,1,13.6,86.2,85.0,88.2,62.6,15.4,4.85,37.622333792575915,17.26267650163207,11.799999999999997,22.4,1,0,0,left_foot,regular,wide,halfspace,0,0.0,0.02031285083405992
2025-08-09_Feyenoord Rotterdam - NAC Breda.json,NAC Breda,B. Kemper,1,13.7,83.3,94.0,86.8,63.4,21.1,4.89,47.062617861738204,18.80957203128237,13.200000000000003,30.6,1,0,0,left_foot,regular,wide,halfspace,0,0.0,0.018037167872675963
2025-08-09_Feyenoord Rotterdam - NAC Breda.json,NAC Breda,B. Kemper,1,14.666666666666666,77.6,95.3,86.2,60.2,25.5,5.07,50.53563099437861,17.16041957529011,13.799999999999997,35.099999999999994,1,0,0,left_foot,regular,wide,halfspace,0,0.0,0.019106699402697925
2025-08-09_Feyenoord Rotterdam - NAC Breda.json,NAC Breda,K. Sowah,1,16.633333333333333,81.8,77.7,84.8,70.9,5.6,5.31,33.14407941095966,25.84279396659735,15.200000000000003,6.799999999999997,0,0,0,other,regular,halfspace,halfspace,0,0.035307515412569046,0.01978609611199155
2025-08-09_Feyenoord Rotterdam - NAC Breda.json,NAC Breda,K. Sowah,1,16.683333333333334,79.5,70.9,86.2,48.3,16.9,5.14,29.275587099151405,13.904315876734099,13.799999999999997,22.60000000000001,0,0,0,other,regular,halfspace,central,0,0.035307515412569046,0.04692987322262654
2025-08-09_Feyenoord Rotterdam - NAC Breda.json,Feyenoord Rotterdam,T. Wellenreuther,1,20.85,14.1,49.1,94.9,76.1,86.8,0.21,85.90471465525044,26.593608254616363,5.099999999999994,26.999999999999993,0,0,0,other,regular,central,halfspace,1,0.0,0.00985846167909501
2025-08-09_Feyenoord Rotterdam - NAC Breda.json,Feyenoord Rotterdam,S. Steijn,1,24.216666666666665,74.8,58.1,84.5,62.6,10.6,0.29,26.46979410573494,19.975234666956982,15.5,4.5,0,0,0,other,regular,central,halfspace,0,0.0,0.035979961764476966
2025-08-09_Feyenoord Rotterdam - NAC Breda.json,Feyenoord Rotterdam,L. Valente,1,29.6,92.7,85.9,93.6,46.8,26.6,4.75,36.63468302032925,7.155417527999333,6.400000000000006,39.10000000000001,1,0,0,right_foot,regular,wide,central,0,0.0,0.04634221212480996
2025-08-09_Feyenoord Rotterdam - NAC Breda.json,Feyenoord Rotterdam,G. Read,1,29.716666666666665,71.7,20.5,91.6,51.5,29.7,0.79,40.87957925419487,8.53287759199674,8.400000000000006,31.0,1,0,0,right_foot,regular,halfspace,central,1,0.035307515412569046,0.043036645477842576
2025-08-09_Feyenoord Rotterdam - NAC Breda.json,Feyenoord Rotterdam,A. Hadj Moussa,1,31.05,80.2,2.9,96.9,21.7,21.7,0.63,51.092563059607805,28.469281690973517,3.0999999999999943,18.8,0,0,0,other,regular,wide,halfspace,1,0.0,0.022148783234061043
2025-08-09_Feyenoord Rotterdam - NAC Breda.json,Feyenoord Rotterdam,A. Hadj Moussa,1,32.75,87.0,19.7,97.6,55.2,26.6,1.14,32.971047905700544,5.727128425310546,2.4000000000000057,35.5,1,0,0,left_foot,regular,wide,central,0,0.0,0.035677074694696546
2025-08-09_Feyenoord Rotterdam - NAC Breda.json,NAC Breda,J. Talvitie,1,34.583333333333336,83.8,19.5,86.5,38.3,13.1,1.35,34.53534421429733,17.86448991715129,13.5,18.799999999999997,1,0,0,left_foot,regular,wide,halfspace,0,0.0,0.025843668934567233
2025-08-09_Feyenoord Rotterdam - NAC Breda.json,Feyenoord Rotterdam,G. Read,1,40.8,74.8,24.8,89.6,50.9,23.6,0.85,35.638181771801996,10.4388696706109,10.400000000000006,26.099999999999998,1,0,0,right_foot,regular,halfspace,central,0,0.0,0.022555638582950985
2025-08-09_Feyenoord Rotterdam - NAC Breda.json,Feyenoord Rotterdam,L. Valente,1,43.1,72.9,45.2,87.3,60.1,18.2,0.59,27.52180953353176,16.226521500309303,12.700000000000003,14.899999999999999,0,0,0,other,regular,central,halfspace,1,0.0,0.049478292593799336
2025-08-09_Feyenoord Rotterdam - NAC Breda.json,Feyenoord Rotterdam,L. Valente,1,43.233333333333334,77.9,56.8,85.5,56.0,8.0,6.22,23.122499864850248,15.692354826475215,14.5,0.7999999999999972,0,0,0,other,regular,central,central,1,0.3711583912372589,0.04276053729233781
2025-08-09_Feyenoord Rotterdam - NAC Breda.json,Feyenoord Rotterdam,A. Hadj Moussa,2,54.38333333333333,81.1,28.0,85.5,44.6,12.2,1.18,29.003620463659363,15.47287949930458,14.5,16.6,0,0,0,other,regular,halfspace,central,0,0.14130434393882751,0.04674797713221034
2025-08-09_Feyenoord Rotterdam - NAC Breda.json,Feyenoord Rotterdam,T. Watanabe,2,59.8,45.4,57.5,87.2,38.0,45.8,5.99,55.11270270999237,17.545369759569045,12.799999999999997,19.5,0,0,0,other,regular,central,halfspace,0,0.0,0.01281149137725593
2025-08-09_Feyenoord Rotterdam - NAC Breda.json,Feyenoord Rotterdam,Q. Timber,2,63.25,71.4,59.7,93.0,49.3,23.8,5.98,30.20016556246008,7.034912934784623,7.0,10.400000000000006,0,0,0,other,regular,central,central,0,0.0,0.05020057340677089
2025-08-09_Feyenoord Rotterdam - NAC Breda.json,Feyenoord Rotterdam,G. Diarra,2,65.26666666666667,82.3,73.8,91.0,59.5,13.3,5.47,29.660242750186654,13.0862523283024,9.0,14.299999999999997,0,0,0,other,regular,halfspace,central,1,0.0,0.043867954214023105
2025-08-09_Feyenoord Rotterdam - NAC Breda.json,Feyenoord Rotterdam,G. Diarra,2,65.83333333333333,86.9,82.0,88.2,78.3,2.9,5.21,34.57759390125345,30.66153942645411,11.799999999999997,3.700000000000003,0,0,0,other,regular,wide,halfspace,0,0.0,0.019426064883407486
2025-08-09_Feyenoord Rotterdam - NAC Breda.json,NAC Breda,C. Valerius,2,68.2,77.8,6.0,91.6,48.3,32.2,1.1,49.28326287899372,8.570297544426337,8.400000000000006,42.3,1,0,0,right_foot,regular,wide,central,0,0.0,0.04556469636412704
2025-08-09_Feyenoord Rotterdam - NAC Breda.json,NAC Breda,J. Talvitie,2,70.56666666666666,95.7,17.8,92.5,53.8,24.7,1.71,32.48584307048226,8.407734534343955,7.5,36.0,1,0,0,right_foot,regular,wide,central,0,0.0,0.053085835941671246
2025-08-09_Feyenoord Rotterdam - NAC Breda.json,NAC Breda,R. Paula,2,71.98333333333333,92.7,80.3,92.5,40.7,26.9,4.7,31.16696969549654,11.947384651043924,7.5,39.599999999999994,1,0,0,right_foot,regular,wide,central,0,0.035307515412569046,0.0428090944132446
2025-08-09_Feyenoord Rotterdam - NAC Breda.json,NAC Breda,R. Paula,2,72.56666666666666,93.7,91.4,100.0,74.7,13.9,5.32,41.87660444687464,24.700000000000003,0.0,16.700000000000003,0,0,0,other,regular,wide,halfspace,0,0.0,0.007646517478662795
2025-08-09_Feyenoord Rotterdam - NAC Breda.json,NAC Breda,R. Paula,2,74.8,88.1,79.7,88.0,75.9,2.6,4.67,31.99531215662695,28.544876948412305,12.0,3.799999999999997,1,0,0,right_foot,regular,halfspace,halfspace,0,0.0,0.019209563899952656
2025-08-09_Feyenoord Rotterdam - NAC Breda.json,NAC Breda,J. Talvitie,2,75.73333333333333,77.9,87.8,88.3,56.6,23.9,5.19,43.786413417862846,13.43316790634287,11.700000000000003,31.199999999999996,1,0,0,left_foot,regular,wide,central,0,0.0,0.01966951727163226
2025-08-09_Feyenoord Rotterdam - NAC Breda.json,Feyenoord Rotterdam,A. Hadj Moussa,2,76.63333333333334,77.2,27.4,90.0,23.1,13.8,6.07,32.102959365142645,28.69860623793427,10.0,4.299999999999997,0,0,0,other,regular,halfspace,halfspace,1,0.13627992570400238,0.042995275235855404
2025-08-09_Feyenoord Rotterdam - NAC Breda.json,NAC Breda,R. Paula,2,78.3,76.2,73.0,85.9,57.0,14.9,5.46,33.097431924546655,15.741982086128793,14.099999999999994,16.0,0,0,0,other,regular,halfspace,central,1,0.11538461595773697,0.034079215205014786
2025-08-09_Feyenoord Rotterdam - NAC Breda.json,Feyenoord Rotterdam,O. Targhalline,2,84.95,65.1,40.1,84.0,47.7,20.5,0.25,36.27698995231,16.164467204334326,16.0,7.600000000000001,0,0,0,other,regular,central,central,0,0.0,0.02468963423498745
2025-08-09_Feyenoord Rotterdam - NAC Breda.json,Feyenoord Rotterdam,T. Watanabe,2,85.03333333333333,64.5,46.8,88.0,45.8,24.7,6.26,35.643933565194516,12.713772060250255,12.0,1.0,0,0,0,other,regular,central,central,1,0.0,0.02546781490718485
2025-08-09_Feyenoord Rotterdam - NAC Breda.json,Feyenoord Rotterdam,Q. Timber,2,86.11666666666666,73.1,69.7,90.2,77.9,18.8,0.3,33.342165496560064,29.57110075732725,9.799999999999997,8.200000000000003,0,0,0,other,regular,halfspace,halfspace,1,0.13627992570400238,0.030362351110435514
2025-08-09_Feyenoord Rotterdam - NAC Breda.json,Feyenoord Rotterdam,Q. Timber,2,87.28333333333333,55.3,56.4,88.9,69.7,36.4,0.25,45.1558412611259,22.611943746613203,11.099999999999994,13.300000000000004,0,0,0,other,regular,central,halfspace,1,0.0,0.016338722367762328
